,Arousal_VOICE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
1245,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,SuzyLu
1246,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,SuzyLu
1247,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,SuzyLu
1248,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,SuzyLu
1249,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,SuzyLu
1250,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,SuzyLu
1251,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,SuzyLu
1252,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Yamimash
1253,1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Yamimash
1254,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Yamimash
1255,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1256,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Yamimash
1257,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,Yamimash
1258,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Yamimash
1259,1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Yamimash
1260,1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Yamimash
1261,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Yamimash
1262,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Yamimash
1263,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Yamimash
1264,1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,Yamimash
1265,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Yamimash
1266,1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,0,0,Yamimash
1267,1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,Yamimash
1268,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Yamimash
1269,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,Yamimash
1270,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,Yamimash
1271,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Yamimash
1272,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,Yamimash
1273,1.0,1,1,0,0,0,0,-1,0,0,0,-1,1,0,0,Yamimash
1274,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Yamimash
1275,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Yamimash
1276,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Yamimash
1277,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Yamimash
1278,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1279,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1280,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1281,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1282,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Yamimash
1283,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Yamimash
1284,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1285,1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1286,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1287,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1288,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Yamimash
1289,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yamimash
1290,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1291,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1292,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1293,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Yamimash
1294,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1295,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Yamimash
1296,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1297,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1298,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1299,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1300,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1301,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yamimash
1302,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Yamimash
1303,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1304,1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1305,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,Yamimash
1306,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1307,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Yamimash
1308,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1309,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1310,1.0,0,0,1,1,0,1,0,0,0,-1,1,0,1,0,Yamimash
1311,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Yamimash
1312,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Yamimash
1313,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Yamimash
1314,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Yamimash
1315,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1316,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Yamimash
1317,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,Yamimash
1318,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,Yamimash
1319,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Yamimash
1320,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Yamimash
1321,-1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,Yamimash
1322,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Yamimash
1323,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Yamimash
1324,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,Yamimash
1325,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Yamimash
1326,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,Yamimash
1327,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Yamimash
1328,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Yamimash
1329,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Yamimash
1330,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,Yamimash
1331,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Yamimash
1332,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,Yamimash
1333,-1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,Yamimash
1334,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,Yamimash
1335,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Yamimash
1336,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Yamimash
1337,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,Yamimash
1338,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Yamimash
1339,-1.0,-1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,Yamimash
1340,-1.0,1,1,0,0,0,0,0,0,0,0,-1,1,0,0,Yamimash
1341,-1.0,-1,-1,0,0,0,0,1,0,0,0,1,-1,0,0,Yamimash
1342,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,Yamimash
1343,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Yamimash
1344,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,Yamimash
1345,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Yamimash
1346,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1347,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,Yamimash
1348,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1349,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1350,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1351,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1352,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Yamimash
1353,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,Yamimash
1354,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Yamimash
1355,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1356,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1357,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1358,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Yamimash
1359,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Yamimash
1360,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1361,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1362,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1363,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1364,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,Yamimash
1365,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1366,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,Yamimash
1367,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1368,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1369,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Yamimash
1370,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1371,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1372,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,Yamimash
1373,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1374,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1375,-1.0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,0,Yamimash
1376,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1377,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1378,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1379,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Yamimash
1380,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,-1,0,Yamimash
1381,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Yamimash
